source,incident_id,incident_date,formated_date,county,range,contained,company,incident_type,total_gallons,chem_gallons,water_gallons,oil,brine,other,water,note
o,2.01204E+13,4/7/2012,2012-04,DUNN,14309713,No,Oxy,Valve,840,840,0,840,0,0,0,
o,CWV00000203,4/7/2012,2012-04,DUNN,14309713,No,Oxy,Other,840,840,0,840,0,0,0,
o,2.01203E+13,3/22/2012,2012-03,MCKENZIE,15009522,Yes,"Helis Oil & Gas Company, L.L.C.",Other,840,840,0,420,420,0,0,
o,2.01203E+13,3/21/2012,2012-03,DUNN,14209429,Yes,Oxy,Valve,840,840,0,0,840,0,0,
o,2.01203E+13,3/20/2012,2012-03,MOUNTRAIL,15309325,Yes,Whiting Oil & Gas,Overflow,840,840,0,0,840,0,0,
o,2.01203E+13,3/15/2012,2012-03,MCKENZIE,15109709,No,Continental Resources,Treater,840,840,0,840,0,0,0,
o,2.01203E+13,3/16/2012,2012-03,DUNN,14309623,Yes,Oxy,Truck/Rail,840,840,0,0,840,0,0,
o,2.01203E+13,3/13/2012,2012-03,WILLIAMS,15609710,Yes,Whiting Oil & Gas,Overflow,840,840,0,0,840,0,0,
o,2.01203E+13,3/1/2012,2012-03,DUNN,14209720,Yes,Oxy,Valve,840,840,0,0,0,840,0,
o,2.01202E+13,2/10/2012,2012-02,MOUNTRAIL,15409413,No,Oasis Petroleum,Blowout,840,840,0,840,0,0,0,
o,2.01201E+13,1/26/2012,2012-01,MCKENZIE,15309436,Yes,Continental Resources,Treater,840,840,0,840,0,0,0,
o,2.01201E+13,1/26/2012,2012-01,MCKENZIE,15110202,No,Encore Energy,Treater,840,840,0,840,0,0,0,
o,2.01201E+13,1/22/2012,2012-01,MCKENZIE,15210118,Yes,Ccs,Valve,840,840,0,0,840,0,0,
o,2.01201E+13,1/12/2012,2012-01,DUNN,14109608,Yes,Oxy,Overflow,840,840,0,0,0,840,0,
o,2.01201E+13,1/9/2012,2012-01,MCKENZIE,14510020,Yes,Denbury Onshore,Blowout,840,840,0,840,0,0,0,
o,2.01201E+13,1/2/2012,2012-01,BURKE,15909033,Yes,EOG Resources,Other,840,840,0,0,0,840,0,
o,2.01112E+13,12/20/2011,2011-12,MCKENZIE,15309825,Yes,Brigham Oil & Gas,Valve,840,840,0,0,0,840,0,
o,2.01112E+13,12/20/2011,2011-12,BURKE,16409033,Yes,Prima Exploration,Valve,840,840,0,0,840,0,0,
o,2.01112E+13,12/12/2011,2011-12,BOTTINEAU,16408036,Yes,Ward Williston,Overflow,840,840,0,0,840,0,0,
o,2.01112E+13,12/7/2011,2011-12,BOTTINEAU,16108208,Yes,Petro Harvester,Overflow,840,840,0,0,840,0,0,
o,2.01112E+13,12/5/2011,2011-12,DUNN,14309607,Yes,ConocoPhillips/Burlington Resources,Overflow,840,840,0,0,0,840,0,
o,2.01112E+13,12/1/2011,2011-12,BILLINGS,14110114,No,Denbury Onshore,Pipeline,840,840,0,0,840,0,0,
o,CWV00000195,11/30/2011,2011-11,MCKENZIE,15009603,Yes,ConocoPhillips/Burlington Resources,Valve,840,840,0,840,0,0,0,
o,2.01111E+13,11/16/2011,2011-11,DUNN,14109608,Yes,Oxy,Pump,840,840,0,0,0,840,0,
o,2.0111E+13,9/30/2011,2011-09,MOUNTRAIL,15609216,Yes,EOG Resources,Valve,840,840,0,0,840,0,0,
o,2.01109E+13,9/3/2011,2011-09,MCKENZIE,15310127,Yes,J&M Disposal,Pipeline,840,840,0,0,840,0,0,
o,2.01108E+13,8/23/2011,2011-08,MOUNTRAIL,15309104,No,Whiting Oil & Gas,Blowout,840,840,0,840,0,0,0,
o,2.01108E+13,7/30/2011,2011-07,MCKENZIE,15310031,No,Oasis Petroleum,Other,840,840,0,0,840,0,0,
o,2.01107E+13,7/17/2011,2011-07,BURKE,16309106,Yes,"Eagle Operating, Inc.",Pipeline,840,840,0,0,840,0,0,
o,2.01107E+13,7/11/2011,2011-07,DUNN,14409636,Yes,ConocoPhillips/Burlington Resources,Overflow,840,840,0,0,0,840,0,
o,2.01107E+13,7/7/2011,2011-07,BILLINGS,14410030,Yes,Denbury Onshore,Pump,840,840,0,840,0,0,0,
o,NAA00000049,6/22/2011,2011-06,DUNN,14309533,Yes,Oxy,Valve,840,840,0,0,0,840,0,
o,2.01106E+13,6/2/2011,2011-06,MCKENZIE,15309530,No,SM Energy,Overflow,840,840,0,0,840,0,0,
o,2.01105E+13,5/27/2011,2011-05,WILLIAMS,15510121,No,Oasis Petroleum,Valve,840,840,0,840,0,0,0,
o,2.01105E+13,5/12/2011,2011-05,WILLIAMS,15310232,Yes,Zenergy,Treater,840,840,0,840,0,0,0,
o,2.01105E+13,5/10/2011,2011-05,MOUNTRAIL,15009216,Yes,WPX,Truck/Rail,840,840,0,0,0,840,0,
o,2.01105E+13,5/4/2011,2011-05,MOUNTRAIL,15509213,Yes,Fidelity Exploration & Production,Tank Leak,840,840,0,0,840,0,0,
o,2.01104E+13,4/21/2011,2011-04,WILLIAMS,15909512,Yes,Continental Resources,Other,840,840,0,840,0,0,0,
o,2.01104E+13,4/23/2011,2011-04,MCKENZIE,15009815,Yes,Denbury Onshore,Valve,840,840,0,0,0,840,0,
o,2.01104E+13,4/11/2011,2011-04,MOUNTRAIL,15809134,No,Brigham Oil & Gas,Other,840,840,0,840,0,0,0,
o,2.01104E+13,4/7/2011,2011-04,MOUNTRAIL,15009210,Yes,Zenergy,Valve,840,840,0,840,0,0,0,
o,2.01104E+13,4/4/2011,2011-04,MOUNTRAIL,15509026,Yes,Sinclair Oil And Gas Company,Other,840,840,0,420,420,0,0,
o,2.01103E+13,3/18/2011,2011-03,WILLIAMS,15610020,Yes,Zenergy,Tank Leak,840,840,0,840,0,0,0,
o,2.01103E+13,3/19/2011,2011-03,WILLIAMS,15609518,No,Hess Corporation,Other,840,840,0,840,0,0,0,
o,2.01103E+13,3/2/2011,2011-03,MCKENZIE,15209834,Yes,Zenergy,Tank Leak,840,840,0,840,0,0,0,
o,2.01103E+13,3/3/2011,2011-03,MOUNTRAIL,15409133,No,Whiting Oil & Gas,Blowout,840,840,0,840,0,0,0,
o,NAA00000032,2/26/2011,2011-02,BOWMAN,13010408,Yes,Continental Resources,Other,840,840,0,0,0,840,0,
o,2.01102E+13,2/18/2011,2011-02,DIVIDE,16009629,No,Continental Resources,Treater,840,840,0,840,0,0,0,
o,RWH00000281,2/13/2011,2011-02,DUNN,14209616,Yes,Anschutz Exploration Corporation,Valve,840,840,0,840,0,0,0,
o,2.01102E+13,2/1/2011,2011-02,BILLINGS,14410232,Yes,BTA Oil,Overflow,840,840,0,0,840,0,0,
o,2.01101E+13,1/25/2011,2011-01,MCKENZIE,14510329,Yes,SM Energy,Treater,840,840,0,840,0,0,0,
o,2.01101E+13,1/9/2011,2011-01,MOUNTRAIL,15209207,No,Whiting Oil & Gas,Overflow,840,840,0,42,798,0,0,
o,2.01101E+13,1/5/2011,2011-01,MCKENZIE,14510113,Yes,SM Energy,Valve,840,840,0,840,0,0,0,
o,2.01101E+13,1/2/2011,2011-01,WILLIAMS,15510422,Yes,Continental Resources,Other,840,840,0,0,840,0,0,
o,JMB00000016,12/20/2010,2010-12,DUNN,14809716,Yes,ExxonMobil/XTO,Pipeline,840,840,0,840,0,0,0,
o,NAA00000026,12/22/2010,2010-12,BILLINGS,14410215,Yes,Citation Oil & Gas,Treater,840,840,0,840,0,0,0,
o,2.01012E+13,12/18/2010,2010-12,BILLINGS,14210022,Yes,Petro-Hunt,Overflow,840,840,0,0,840,0,0,
o,2.01012E+13,12/8/2010,2010-12,MCKENZIE,15109414,Yes,Marathon Oil,Other,840,840,0,0,840,0,0,
o,2.01011E+13,11/28/2010,2010-11,WILLIAMS,15510424,No,Continental Resources,Stuffing Box,840,840,0,420,420,0,0,
o,MFB00000350,11/23/2010,2010-11,MOUNTRAIL,15809417,Yes,Hess Corporation,Pump,840,840,0,0,840,0,0,
o,RND00000045,11/21/2010,2010-11,BILLINGS,14110115,Yes,Encore Energy,Valve,840,840,0,840,0,0,0,
o,NAA00000013,11/6/2010,2010-11,BOWMAN,12910308,No,Luff Exploration,Pipeline,840,840,0,840,0,0,0,
o,2.0101E+13,10/28/2010,2010-10,MOUNTRAIL,15609324,Yes,Oasis Petroleum,Overflow,840,840,0,840,0,0,0,
o,NAA00000011,10/24/2010,2010-10,SLOPE,13310630,No,Continental Resources,Other,840,840,0,0,0,840,0,
o,2.01011E+13,10/13/2010,2010-10,MOUNTRAIL,15509113,Yes,Arsenal Energy,Pump,840,840,0,0,840,0,0,
o,MFB00000347,10/7/2010,2010-10,WILLIAMS,15509601,Yes,Hess Corporation,Truck/Rail,840,840,0,0,840,0,0,
o,2.0101E+13,10/6/2010,2010-10,BURKE,16309029,Yes,"Eagle Operating, Inc.",Pipeline,840,840,0,0,840,0,0,
o,RWH00000255,9/14/2010,2010-09,DUNN,14409534,No,"Tracker Resource Development Ii, Llc",Valve,840,0,840,0,0,0,840,
o,2.01008E+13,8/24/2010,2010-08,BOTTINEAU,16307721,Yes,Citation Oil & Gas,Treater,840,840,0,42,798,0,0,
o,2.01008E+13,8/22/2010,2010-08,MOUNTRAIL,15609425,Yes,Hess Corporation,Overflow,840,840,0,0,840,0,0,
o,2.01008E+13,8/8/2010,2010-08,BILLINGS,14310104,Yes,Citation Oil & Gas,Pump,840,840,0,0,840,0,0,
o,2.01008E+13,8/14/2010,2010-08,MCKENZIE,15109710,Yes,ConocoPhillips/Burlington Resources,Truck/Rail,840,840,0,0,840,0,0,
o,RWH00000246,7/2/2010,2010-07,BILLINGS,14410214,Yes,Citation Oil & Gas,Treater,840,840,0,840,0,0,0,
o,JMB00000002,6/26/2010,2010-06,BILLINGS,13910125,No,Encore Energy,Pipeline,840,0,840,0,0,0,840,
o,RND00000030,5/17/2010,2010-05,GOLDEN VALLEY,14310336,Yes,Summit,Tank Leak,840,840,0,0,840,0,0,
o,2.01005E+13,4/28/2010,2010-04,WILLIAMS,15210410,No,Citation Oil & Gas,Valve,840,840,0,840,0,0,0,
o,RND00000023,2/21/2010,2010-02,BILLINGS,14410232,Yes,BTA Oil,Valve,840,840,0,0,840,0,0,
o,2.01002E+13,2/2/2010,2010-02,DUNN,14609308,Yes,Marathon Oil,Valve,840,840,0,0,0,840,0,
o,2.01001E+13,1/1/2010,2010-01,DUNN,14409729,No,Citation Oil & Gas,Treater,840,840,0,840,0,0,0,
o,2.01001E+13,1/5/2010,2010-01,BOWMAN,13010702,Yes,Encore Energy,Pipeline,840,840,0,210,630,0,0,
o,CWV00000177,1/5/2010,2010-01,DUNN,14709602,Yes,Encore Energy,Treater,840,840,0,840,0,0,0,
o,2.00912E+13,12/28/2009,2009-12,BOWMAN,13010415,Yes,Continental Resources,Tank Leak,840,840,0,840,0,0,0,
o,2.0091E+13,10/23/2009,2009-10,MCKENZIE,14609916,Yes,SM Energy,Pipeline,840,840,0,840,0,0,0,
o,2.0091E+13,10/9/2009,2009-10,MCKENZIE,15110021,Yes,Zenergy,Pump,840,840,0,0,840,0,0,
o,MFB00000328,9/4/2009,2009-09,BILLINGS,13910212,Yes,Hess Corporation,Overflow,840,840,0,840,0,0,0,
o,RND00000001,8/23/2009,2009-08,BILLINGS,14110016,Yes,Whiting Oil & Gas,Pump,840,840,0,0,840,0,0,
o,2.00908E+13,8/20/2009,2009-08,MCKENZIE,14510122,Yes,SM Energy,Valve,840,840,0,0,840,0,0,
o,MFB00000302,8/1/2009,2009-08,BILLINGS,13910111,Yes,Hess Corporation,Pipeline,840,840,0,0,840,0,0,
o,2.00907E+13,7/8/2009,2009-07,WILLIAMS,15310231,Yes,Paul Rankin,Overflow,840,840,0,0,840,0,0,
o,CWV00000149,4/27/2009,2009-04,BOWMAN,13010604,No,Continental Resources,Pipeline,840,840,0,0,0,840,0,
o,2.00904E+13,4/9/2009,2009-04,MCKENZIE,15210106,Yes,Encore Energy,Pipeline,840,840,0,840,0,0,0,
o,2.00903E+13,3/7/2009,2009-03,MCKENZIE,14610115,Yes,Sequel Energy,Treater,840,840,0,0,840,0,0,
o,2.00901E+13,1/23/2009,2009-01,BILLINGS,14410119,Yes,SM Energy,Valve,840,840,0,840,0,0,0,
o,2.00901E+13,1/18/2009,2009-01,RENVILLE,16008427,No,Zargon Oil,Pipeline,840,840,0,0,840,0,0,
o,CWV00000120,1/17/2009,2009-01,BOWMAN,13110632,No,Continental Resources,Other,840,840,0,840,0,0,0,
o,2.00812E+13,12/22/2008,2008-12,Dunn,14109706,Yes,SM Energy,Other,840,840,0,0,840,0,0,
o,RWH00000165,12/15/2008,2008-12,BILLINGS,13810024,Yes,Encore Energy,Overflow,840,840,0,840,0,0,0,
o,RWH00000168,12/14/2008,2008-12,DUNN,14109611,Yes,Energy Equity Company,Valve,840,840,0,0,840,0,0,
o,MFB00000252,12/6/2008,2008-12,WILLIAMS,15609636,No,Hess Corporation,Pipeline,840,840,0,168,672,0,0,
o,RWH00000160,11/16/2008,2008-11,DUNN,14509611,Yes,ConocoPhillips/Burlington Resources,Valve,840,840,0,840,0,0,0,
o,2.0081E+13,10/27/2008,2008-10,McKenzie,14510018,No,SM Energy,Pipeline,840,840,0,840,0,0,0,
o,2.00905E+13,10/15/2008,2008-10,BURKE,16309235,Yes,Primewest Petroleum,Valve,840,840,0,0,840,0,0,
o,2.00809E+13,9/17/2008,2008-09,Burke,16109118,Yes,Ward Williston,Overflow,840,840,0,210,630,0,0,
o,NHE00000029,9/8/2008,2008-09,MOUNTRAIL,15609107,Yes,Hess Corporation,Pipeline,840,840,0,0,840,0,0,
o,CWV00000086,8/20/2008,2008-08,BOWMAN,12910310,Yes,Continental Resources,Overflow,840,840,0,84,756,0,0,
o,2.00808E+13,8/5/2008,2008-08,MCKENZIE,14810511,Yes,Black Hawk,Overflow,840,840,0,0,840,0,0,
o,2.00808E+13,7/24/2008,2008-07,Williams,15709532,No,Murex,Blowout,840,840,0,840,0,0,0,
o,MFB00000233,7/19/2008,2008-07,WILLIAMS,15509611,Yes,Hess Corporation,Tank Leak,840,0,840,0,0,0,840,
o,2.00806E+13,6/23/2008,2008-06,MCKENZIE,14609920,Yes,SM Energy,Pipeline,840,840,0,0,840,0,0,
o,2.00806E+13,6/18/2008,2008-06,Bowman,12910609,Yes,Citation Oil & Gas,Tank Leak,840,840,0,0,840,0,0,
o,2.00806E+13,6/7/2008,2008-06,Bottineau,16307805,Yes,G3 Operating,Overflow,840,840,0,840,0,0,0,
o,2.00805E+13,5/22/2008,2008-05,BILLINGS,14410226,Yes,SM Energy,Pipeline,840,840,0,630,210,0,0,
o,2.00804E+13,4/23/2008,2008-04,MCKENZIE,15109627,Yes,Energy Equity Company,Tank Leak,840,840,0,840,0,0,0,
o,2.00802E+13,2/28/2008,2008-02,McKenzie,15310103,Yes,SM Energy,Treater,840,840,0,840,0,0,0,
o,RWH00000112,2/7/2008,2008-02,STARK,14009725,No,Cline Production Company,Pipeline,840,840,0,0,840,0,0,
o,2.00802E+13,7/13/2007,2007-07,MCKENZIE,15310127,Yes,J&M Disposal,Pump,840,840,0,0,840,0,0,
o,2.00801E+13,12/10/2007,2007-12,Billings,14310109,Yes,Citation Oil & Gas,Overflow,840,840,0,840,0,0,0,
o,RWH00000109,12/31/2007,2007-12,STARK,14009936,No,"New Millennium Resources, Inc.",Treater,840,840,0,420,420,0,0,
o,JTE00000041,12/10/2007,2007-12,BILLINGS,14310109,Yes,Citation Oil & Gas,Pipeline,840,840,0,840,0,0,0,
o,DWN00000098,12/4/2007,2007-12,BILLINGS,14110122,Yes,Encore Energy,Valve,840,840,0,0,840,0,0,
o,CWV00000058,12/1/2007,2007-12,SLOPE,13310632,Yes,Continental Resources,Other,840,840,0,420,420,0,0,
o,CWV00000055,11/19/2007,2007-11,SLOPE,13310626,Yes,ConocoPhillips/Burlington Resources,Treater,840,840,0,0,840,0,0,
o,NHE00000012,11/13/2007,2007-11,WILLIAMS,15609518,No,Hess Corporation,Pipeline,840,0,840,0,0,0,840,
o,2.0071E+13,10/19/2007,2007-10,MCKENZIE,14610430,Yes,Pride Energy,Pipeline,840,840,0,0,840,0,0,
o,2.0071E+13,10/14/2007,2007-10,Golden Valley,14410412,Yes,Wesco Operating,Tank Leak,840,840,0,840,0,0,0,
o,2.0071E+13,10/4/2007,2007-10,STARK,13909633,Yes,Wesco Operating,Valve,840,840,0,840,0,0,0,
o,2.00709E+13,9/10/2007,2007-09,Divide,12910701,Yes,Whiting Oil & Gas,Valve,840,840,0,0,840,0,0,
o,CWV00000042,8/3/2007,2007-08,BOWMAN,13010415,Yes,Continental Resources,Stuffing Box,840,840,0,840,0,0,0,
o,JTE00000034,7/17/2007,2007-07,DUNN,14509322,Yes,"Mcrae & Henry, Ltd.",Tank Leak,840,840,0,840,0,0,0,
o,JTE00000032,6/27/2007,2007-06,DUNN,14409603,No,Encore Energy,Blowout,840,840,0,840,0,0,0,
o,2.00706E+13,6/27/2007,2007-06,McKenzie,15010202,Yes,SM Energy,Valve,840,840,0,0,840,0,0,
o,2.00706E+13,6/27/2007,2007-06,McKenzie,14510136,No,SM Energy,Pipeline,840,840,0,0,840,0,0,
o,2.00706E+13,6/12/2007,2007-06,Billings,14309833,Yes,SM Energy,Pipeline,840,840,0,0,840,0,0,
o,2.00705E+13,4/22/2007,2007-04,BILLINGS,14410215,No,Citation Oil & Gas,Treater,840,840,0,840,0,0,0,
o,RKG00000001,4/14/2007,2007-04,BOTTINEAU,16307934,No,Whiting Oil & Gas,Pipeline,840,840,0,840,0,0,0,
o,2.00704E+13,4/13/2007,2007-04,MCKENZIE,15309520,No,Tesoro,Pipeline,840,840,0,840,0,0,0,
o,2.00704E+13,4/13/2007,2007-04,MCKENZIE,14610206,Yes,Prospective Investment & Trading,Valve,840,840,0,0,840,0,0,
o,2.00704E+13,4/4/2007,2007-04,MCKENZIE,15110304,Yes,Paul Rankin,Pipeline,840,840,0,0,840,0,0,
o,2.00703E+13,3/19/2007,2007-03,McKenzie,14510135,Yes,SM Energy,Valve,840,840,0,0,840,0,0,
o,2.00703E+13,3/12/2007,2007-03,McKenzie,15010224,No,Zenergy,Pipeline,840,840,0,0,840,0,0,
o,MFB00000143,3/12/2007,2007-03,MCKENZIE,15010224,Yes,Zenergy,Pipeline,840,840,0,0,840,0,0,
o,2.00703E+13,1/24/2007,2007-01,Dunn,14409729,Yes,Citation Oil & Gas,Valve,840,840,0,840,0,0,0,
o,CWV00000023,2/22/2007,2007-02,BOWMAN,13210629,Yes,Continental Resources,Valve,840,840,0,840,0,0,0,
o,2.00702E+13,2/20/2007,2007-02,McKenzie,14909421,No,Kerr-Mcgee Corp.,Treater,840,840,0,840,0,0,0,
o,JTE00000026,1/24/2007,2007-01,DUNN,14409729,Yes,Citation Oil & Gas,Pipeline,840,840,0,840,0,0,0,
o,SDD00000014,1/9/2007,2007-01,RENVILLE,16108617,Yes,B & B,Overflow,840,840,0,0,840,0,0,
o,TKD00000009,1/7/2007,2007-01,WILLIAMS,15609620,Yes,Marathon Oil,Overflow,840,840,0,0,840,0,0,
o,RWH00000072,1/1/2007,2007-01,STARK,13909633,Yes,Wesco Operating,Tank Leak,840,840,0,840,0,0,0,
o,MFB00000101,9/26/2006,2006-09,BOTTINEAU,16107909,No,Hess Corporation,Pipeline,840,0,840,0,0,0,840,
o,DWN00000050,9/22/2006,2006-09,BILLINGS,14110122,No,Kerr-Mcgee Corp.,Pipeline,840,840,0,0,840,0,0,
o,DWN00000049,9/21/2006,2006-09,BILLINGS,14210016,Yes,Broschat Engineering & Management Servic,Treater,840,840,0,168,672,0,0,
o,2.00608E+13,8/14/2006,2006-08,Williams,15210309,Yes,Paul Rankin,Overflow,840,840,0,840,0,0,0,
o,MFB00000090,8/6/2006,2006-08,MCKENZIE,14810428,Yes,Pride Energy,Overflow,840,840,0,0,840,0,0,
o,DWN00000041,7/2/2006,2006-07,BILLINGS,14110112,No,Kerr-Mcgee Corp.,Pipeline,840,840,0,0,840,0,0,
o,MFB00000086,6/13/2006,2006-06,MCKENZIE,15210201,Yes,Kerr-Mcgee Corp.,Overflow,840,840,0,840,0,0,0,
o,RWH00000047,6/5/2006,2006-06,STARK,13909711,No,Westport Oil & Gas Company,Pipeline,840,840,0,0,840,0,0,
o,2.00605E+13,5/9/2006,2006-05,McKenzie,14910305,Yes,SM Energy,Pipeline,840,840,0,84,756,0,0,
o,2.00603E+13,3/8/2006,2006-03,Dunn,14209803,Yes,"ARMSTRONG OPERATING, INC.",Tank Leak,840,840,0,840,0,0,0,
o,SDD00000009,3/6/2006,2006-03,RENVILLE,16308503,Yes,Whiting Oil & Gas,Valve,840,840,0,84,756,0,0,
o,RWH00000034,3/4/2006,2006-03,STARK,13909605,Yes,Westport Oil & Gas Company,Valve,840,840,0,0,840,0,0,
o,JSA00000014,2/26/2006,2006-02,WILLIAMS,15410022,Yes,Citation Oil & Gas,Tank Leak,840,840,0,0,0,840,0,
o,2.00602E+13,2/20/2006,2006-02,Golden Valley,13910310,No,SM Energy,Valve,840,0,840,0,0,0,840,
o,DWN00000027,2/21/2006,2006-02,GOLDEN VALLEY,13910310,No,SM Energy,Pump,840,840,0,0,840,0,0,
o,JCD00000003,2/20/2006,2006-02,BOTTINEAU,16308223,Yes,Westport Oil & Gas Company,Tank Leak,840,840,0,840,0,0,0,
o,TKD00000006,1/12/2006,2006-01,WILLIAMS,15809507,No,BTA Oil,Pipeline,840,840,0,0,840,0,0,
o,2.01405E+13,5/21/2014,2014-05,DUNN,14309719,Yes,NUVERRA ENVIRONMENTAL SOLUTIONS,Other,840,840,0,0,0,840,0,
o,2.01404E+13,4/22/2014,2014-04,MCKENZIE,15309503,Yes,Petro-Hunt,Overflow,840,840,0,840,0,0,0,
o,2.01404E+13,4/21/2014,2014-04,MOUNTRAIL,15109101,Yes,EOG Resources,Other,840,840,0,0,840,0,0,
o,2.01404E+13,4/4/2014,2014-04,MOUNTRAIL,15209228,Yes,Slawson Exploration,Valve,840,840,0,840,0,0,0,
o,2.01404E+13,3/31/2014,2014-03,WILLIAMS,15610112,Yes,Secure Energy,Tank Leak,840,840,0,0,840,0,0,
o,2.01403E+13,3/31/2014,2014-03,DIVIDE,16209918,Yes,Baytex,Valve,840,840,0,0,840,0,0,
o,2.01403E+13,3/26/2014,2014-03,DUNN,14909108,Yes,ExxonMobil/XTO,Other,840,840,0,0,840,0,0,
o,2.01403E+13,3/14/2014,2014-03,RENVILLE,15808106,Yes,Enduro Operating,Tank Leak,840,840,0,210,630,0,0,
o,2.01405E+13,5/27/2014,2014-05,BILLINGS,13910111,No,Oneok,Tank Leak,840,840,0,0,0,840,0,
o,2.01405E+13,5/23/2014,2014-05,MOUNTRAIL,15409327,No,Sinclair Oil And Gas Company,Blowout,840,840,0,840,0,0,0,
o,2.01405E+13,5/5/2014,2014-05,BOTTINEAU,16407733,No,Corinthian Exploration (Usa) Corp,Pipeline,840,840,0,126,714,0,0,
o,2.01404E+13,4/16/2014,2014-04,MOUNTRAIL,15409018,No,EOG Resources,Tank Leak,840,840,0,0,840,0,0,
o,2.01404E+13,4/12/2014,2014-04,MCKENZIE,15309531,No,Petro-Hunt,Pipeline,840,840,0,420,420,0,0,
o,2.01407E+13,7/19/2014,2014-07,MCKENZIE,14910130,Yes,Boh,Truck/Rail,840,840,0,0,840,0,0,
o,2.01407E+13,7/1/2014,2014-07,DIVIDE,16009503,Yes,Condor Petroleum,Other,840,840,0,0,840,0,0,
o,2.01406E+13,6/30/2014,2014-06,BURKE,16409134,Yes,Cornerstone,Tank Leak,840,840,0,210,630,0,0,
o,2.01406E+13,6/30/2014,2014-06,BOWMAN,13010605,Yes,Continental Resources,Tank Leak,840,840,0,840,0,0,0,
o,2.01406E+13,6/21/2014,2014-06,MOUNTRAIL,15309014,Yes,EOG Resources,Other,840,840,0,840,0,0,0,
o,2.01406E+13,6/21/2014,2014-06,MOUNTRAIL,15709124,Yes,Power Fuels,Valve,840,840,0,840,0,0,0,
o,2.01406E+13,6/17/2014,2014-06,DUNN,14809615,Yes,Newfield Production Company,Tank Leak,840,840,0,420,420,0,0,
o,2.01406E+13,6/12/2014,2014-06,WILLIAMS,15409717,No,Kodiak Oil & Gas,Valve,840,840,0,840,0,0,0,
o,2.01407E+13,7/22/2014,2014-07,MOUNTRAIL,15709428,Yes,Murex,Tank Leak,840,840,0,840,0,0,0,
o,2.01407E+13,7/28/2014,2014-07,STARK,13909903,Yes,Whiting Oil & Gas,Valve,840,840,0,840,0,0,0,
o,2.01408E+13,8/1/2014,2014-08,MCKENZIE,15209413,Yes,HRC Operating,Overflow,840,840,0,210,630,0,0,
o,2.01408E+13,8/19/2014,2014-08,WILLIAMS,15809731,Yes,Hess Corporation,Overflow,840,840,0,0,0,840,0,
o,2.01409E+13,8/31/2014,2014-08,WILLIAMS,15509810,No,Continental Resources,Overflow,840,840,0,0,840,0,0,
o,2.01409E+13,9/4/2014,2014-09,MOUNTRAIL,15208805,Yes,Whiting Oil & Gas,Valve,840,840,0,0,840,0,0,
o,2.01409E+13,9/11/2014,2014-09,WILLIAMS,15709622,Yes,ExxonMobil/XTO,Overflow,840,840,0,840,0,0,0,
o,2.01409E+13,9/3/2014,2014-09,MOUNTRAIL,15208805,Yes,Key Energy Services,Overflow,840,840,0,420,420,0,0,
o,2.01409E+13,9/14/2014,2014-09,DUNN,12906001,Yes,"Spirit Energy Llc,",Other,840,840,0,840,0,0,0,
o,2.01312E+13,12/18/2013,2013-12,STARK,13909620,Yes,"ARMSTRONG OPERATING, INC.",Pipeline,841,841,0,1,840,0,0,
o,2.01302E+13,2/11/2013,2013-02,MCKENZIE,15210110,Yes,Denbury Onshore,Treater,882,882,0,882,0,0,0,
o,2.00912E+13,12/17/2009,2009-12,DUNN,14409626,No,Marathon Oil,Treater,882,882,0,882,0,0,0,
o,CWV00000158,7/1/2009,2009-07,BOWMAN,13010308,No,Luff Exploration,Treater,882,882,0,882,0,0,0,
o,CWV00000104,11/20/2008,2008-11,BILLINGS,13910123,Yes,Encore Energy,Overflow,882,882,0,0,882,0,0,
o,2.0081E+13,10/2/2008,2008-10,Billings,14310109,Yes,SM Energy,Valve,882,882,0,0,882,0,0,
o,RWH00000066,10/29/2006,2006-10,STARK,14009622,Yes,Cline Production Company,Pipeline,882,882,0,42,840,0,0,
o,2.01405E+13,5/2/2014,2014-05,DIVIDE,16009513,No,Enduro Operating,Valve,882,42,840,42,0,0,840,
o,2.0141E+13,10/1/2014,2014-10,BOTTINEAU,16108119,No,Denbury Onshore,Other,882,882,0,42,840,0,0,
g,EIR1090,12/19/2008,2008-12,Billings,13910019,No,Plains Pipeline,Truck/Rail,924,924,0,924,0,0,0,
o,2.01403E+13,3/6/2014,2014-03,DUNN,14809214,Yes,ExxonMobil/XTO,Valve,924,924,0,924,0,0,0,
o,2.0131E+13,10/22/2013,2013-10,MOUNTRAIL,15309101,Yes,Slawson Exploration,Truck/Rail,924,924,0,924,0,0,0,
o,2.01307E+13,7/20/2013,2013-07,BURKE,16309302,Yes,Hess Corporation,Tank Leak,924,924,0,924,0,0,0,
o,2.01203E+13,3/6/2012,2012-03,MOUNTRAIL,15409125,No,Murex,Treater,924,924,0,840,84,0,0,
o,2.01201E+13,1/12/2012,2012-01,BILLINGS,14309820,Yes,Oxy,Valve,924,924,0,0,0,924,0,
o,RWH00000302,11/28/2011,2011-11,STARK,13809918,Yes,Upton Resources U.S.A. Inc.,Valve,924,924,0,924,0,0,0,
o,RWH00000299,9/27/2011,2011-09,DUNN,14309608,Yes,Oxy,Overflow,924,924,0,924,0,0,0,
o,2.01103E+13,3/15/2011,2011-03,BILLINGS,14210017,Yes,Whiting Oil & Gas,Pipeline,924,924,0,924,0,0,0,
