source	incident_id	incident_date	county	range	contained	company	incident_type	total_gallons	chem_gallons	water_gallons	oil	brine	other	water	note
o	DNB00000004	2012-06-26	BILLINGS	14410203	No	Citation Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20120618140758	2012-06-17	DIVIDE	16210014	Yes	Baytex	Fire	0	0	0	0	0	0	0	""
o	20120614140916	2012-06-14	DUNN	14209536	No	Oxy	Fire	0	0	0	0	0	0	0	""
o	20120517165753	2012-05-15	MCKENZIE	15309526	No	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20120510102951	2012-05-09	MCKENZIE	15009920	Yes	Newfield Production Company	Pipeline	0	0	0	0	0	0	0	""
o	20120502114147	2012-04-23	MCKENZIE	15009726	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20120426171128	2012-04-26	BILLINGS	14210009	Yes	Encore Energy	Fire	0	0	0	0	0	0	0	""
o	20120424162455	2012-04-23	GOLDEN VALLEY	14310315	No	Encore Energy	Fire	0	0	0	0	0	0	0	""
o	NAA00000058	2012-04-05	BOWMAN	12910610	Yes	Sequel Energy	Fire	0	0	0	0	0	0	0	""
o	20120402121248	2012-03-29	WILLIAMS	15610325	No	N/A	Other	0	0	0	0	0	0	0	""
o	20120322122100	2012-03-14	DUNN	14909227	No	ExxonMobil/XTO	Treater	0	0	0	0	0	0	0	""
o	20120305114453	2012-03-03	MCKENZIE	14810235	Yes	Sequel Energy	Fire	0	0	0	0	0	0	0	""
o	20120223165209	2011-12-26	STARK	14009933	No	Energy Equity Company	Other	0	0	0	0	0	0	0	""
o	20120202153341	2012-01-27	MCKENZIE	15309507	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20120128113846	2012-01-27	MOUNTRAIL	15209001	Yes	EOG Resources	Pipeline	0	0	0	0	0	0	0	""
o	CWV00000205	2012-01-28	DUNN	14509509	No	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20120107190616	2012-01-07	BILLINGS	13810226	No	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20120104104036	2011-12-23	WILLIAMS	15510327	No	N/A	Other	0	0	0	0	0	0	0	""
o	20111222091616	2011-12-20	DIVIDE	16210201	No	Murex	Other	0	0	0	0	0	0	0	""
o	20111207165415	2011-12-07	WILLIAMS	15709935	Yes	Continental Resources	Other	0	0	0	0	0	0	0	""
o	20111206141811	2011-12-06	WILLIAMS	15709909	Yes	Hess Corporation	Fire	0	0	0	0	0	0	0	""
o	20111121101337	2011-11-17	WILLIAMS	15509505	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20111118091059	2011-11-17	MOUNTRAIL	15209001	Yes	EOG Resources	Pipeline	0	0	0	0	0	0	0	""
o	20111112131240	2011-11-11	MCKENZIE	15110106	Yes	Buckhorn Energy Services	Fire	0	0	0	0	0	0	0	""
o	ADC00000001	2011-11-09	DUNN	14709616	No	Hess Corporation	Fire	0	0	0	0	0	0	0	""
o	20111108150221	2011-11-08	MCKENZIE	15009507	No	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20111021181702	2011-10-21	MCKENZIE	15110110	Yes	Bear Paw Energy	Pipeline	0	0	0	0	0	0	0	""
o	RWH00000301	2011-09-27	BOWMAN	13110601	No	ConocoPhillips/Burlington Resources	Fire	0	0	0	0	0	0	0	""
o	20110923132440	2011-09-22	MCKENZIE	15309516	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20110917111535	2011-09-17	MOUNTRAIL	15708918	No	EOG Resources	Fire	0	0	0	0	0	0	0	""
o	20130916101308	2011-09-14	WILLIAMS	15510111	Yes	Murex	Fire	0	0	0	0	0	0	0	""
o	20110908165424	2011-07-30	BILLINGS	14210028	Yes	Condor Petroleum	Fire	0	0	0	0	0	0	0	""
o	20110823075200	2011-08-21	MCKENZIE	15210111	No	Oasis Petroleum	Other	0	0	0	0	0	0	0	""
o	20110815205910	2011-08-14	MOUNTRAIL	15509103	No	Arsenal Energy	Truck/Rail	0	0	0	0	0	0	0	""
o	20110714132409	2011-07-13	WILLIAMS	15310223	Yes	Ryan Exploration, Inc.	Other	0	0	0	0	0	0	0	""
o	20110711153446	2011-07-10	GOLDEN VALLEY	14310309	Yes	Encore Energy	Other	0	0	0	0	0	0	0	""
o	20110620152130	2011-06-20	DIVIDE	16210122	Yes	Murex	Other	0	0	0	0	0	0	0	""
o	20110615163745	2011-06-15	MCKENZIE	15110316	Yes	Murex	Valve	0	0	0	0	0	0	0	""
o	20110614142813	2011-06-13	WILLIAMS	15509506	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20110609150911	2011-06-09	WILLIAMS	15510422	No	Continental Resources	Other	0	0	0	0	0	0	0	""
o	20110602133236	2011-05-06	MCKENZIE	15210226	No	Encore Energy	Overflow	0	0	0	0	0	0	0	""
o	20110601170219	2011-05-16	MCKENZIE	15109721	No	Continental Resources	Other	0	0	0	0	0	0	0	""
o	20110527112607	2011-05-27	WILLIAMS	15409504	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20110527115032	2011-05-27	WILLIAMS	15509508	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20110527120030	2011-05-27	WILLIAMS	15509507	Yes	Hess Corporation	Valve	0	0	0	0	0	0	0	""
o	20110526140046	2011-05-26	MCKENZIE	15310103	No	SM Energy	Other	0	0	0	0	0	0	0	""
o	20110523164527	2011-05-23	MCKENZIE	15210121	No	Brigham Oil & Gas	Overflow	0	0	0	0	0	0	0	""
o	20110520135321	2011-05-20	MOUNTRAIL	15409319	Yes	Hess Corporation	Fire	0	0	0	0	0	0	0	""
o	20110517160900	2011-05-17	WILLIAMS	15609909	No	Newfield Production Company	Other	0	0	0	0	0	0	0	""
o	20110517161945	2011-05-17	WILLIAMS	15609921	No	Newfield Production Company	Other	0	0	0	0	0	0	0	""
o	RKG00000003	2011-05-11	MOUNTRAIL	15109221	No	Slawson Exploration	Other	0	0	0	0	0	0	0	""
o	20110506101834	2011-05-05	DUNN	14909316	No	WPX	Fire	0	0	0	0	0	0	0	""
o	20110505182051	2011-05-04	MCKENZIE	14910014	No	Whiting Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20110502160313	2011-05-02	MOUNTRAIL	15208805	No	Key Energy Services	Other	0	0	0	0	0	0	0	""
o	20110426100602	2011-04-21	WILLIAMS	15809502	Yes	Arsenal Energy	Pipeline	0	0	0	0	0	0	0	""
o	20110419143129	2011-04-19	WILLIAMS	15210401	Yes	Brigham Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20110414120342	2011-04-13	WILLIAMS	15709501	Yes	Hess Corporation	Other	0	0	0	0	0	0	0	""
o	20110411112756	2011-04-11	MCKENZIE	15209614	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20110408135900	2011-04-07	MCKENZIE	14909432	No	Zenergy	Other	0	0	0	0	0	0	0	""
o	20110408174224	2011-04-08	WILLIAMS	15609827	No	Hess Corporation	Other	0	0	0	0	0	0	0	""
o	20110408180046	2011-04-05	WILLIAMS	15709707	Yes	Hess Corporation	Other	0	0	0	0	0	0	0	""
o	20110331155657	2011-03-31	DUNN	14709708	Yes	Hess Corporation	Fire	0	0	0	0	0	0	0	""
o	20110308191240	2011-03-06	WILLIAMS	15609829	Yes	American Oil & Gas, Inc.	Fire	0	0	0	0	0	0	0	""
o	MFB00000354	2011-03-07	MCKENZIE	15110012	No	SM Energy	Blowout	0	0	0	0	0	0	0	""
o	20110302185443	2011-03-02	MOUNTRAIL	15709101	No	EOG Resources	Other	0	0	0	0	0	0	0	""
o	20110219092804	2011-02-19	MOUNTRAIL	15709101	No	EOG Resources	Other	0	0	0	0	0	0	0	""
o	20110104111024	2011-01-03	BOTTINEAU	16407836	No	EOG Resources	Fire	0	0	0	0	0	0	0	""
o	20110104184157	2010-12-11	BILLINGS	14310034	Yes	Encore Energy	Pipeline	0	0	0	0	0	0	0	""
o	RWH00000274	2010-12-25	BILLINGS	14309909	No	Carl Nordstrom	Pipeline	0	0	0	0	0	0	0	""
o	20101124114034	2010-11-24	DIVIDE	16009503	Yes	Sequel Energy	Fire	0	0	0	0	0	0	0	""
o	20101109114025	2010-11-08	WILLIAMS	15909532	Yes	Murex	Overflow	0	0	0	0	0	0	0	""
o	20101104093023	2010-11-04	WILLIAMS	15809613	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20101104100320	2010-11-04	WILLIAMS	15709503	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20101027174852	2010-10-26	MOUNTRAIL	15409203	Yes	Whiting Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20101001165134	2010-09-30	MCKENZIE	15209520	Yes	Hess Corporation	Other	0	0	0	0	0	0	0	""
o	20100928174434	2010-09-27	DIVIDE	16209914	Yes	Baytex	Fire	0	0	0	0	0	0	0	""
o	20100910102044	2010-09-10	Williams	15709526	Yes	Hess Corporation	Tank Leak	0	0	0	0	0	0	0	""
o	MFB00000343	2010-07-21	MOUNTRAIL	15509321	Yes	Hess Corporation	Other	0	0	0	0	0	0	0	""
o	20100803174750	2010-08-03	MOUNTRAIL	15309026	Yes	EOG Resources	Fire	0	0	0	0	0	0	0	""
o	20100726123534	2010-07-26	MOUNTRAIL	15309006	Yes	EOG Resources	Fire	0	0	0	0	0	0	0	""
o	20100628195046	2010-06-28	MCKENZIE	15009726	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20100629114003	2010-06-22	MCKENZIE	14909808	No	Peak Grasslands, Llc	Other	0	0	0	0	0	0	0	""
o	20100622143216	2010-06-21	BOTTINEAU	16107921	No	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20100622175935	2010-06-21	WILLIAMS	15609626	No	Hess Corporation	Other	0	0	0	0	0	0	0	""
o	20100617154656	2010-06-17	MCKENZIE	15309520	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20100510100816	2010-05-07	WILLIAMS	15909535	Yes	Arsenal Energy	Pipeline	0	0	0	0	0	0	0	""
o	MFB00000349	2010-05-08	WILLIAMS	15509601	No	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	MFB00000379	2010-05-05	MOUNTRAIL	15509219	Yes	Brigham Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	RND00000026	2010-04-16	BILLINGS	14410030	Yes	Encore Energy	Fire	0	0	0	0	0	0	0	""
o	20100326140721	2010-03-23	Divide	16009511	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20100323091453	2010-03-22	Williams	15909536	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20100322170625	2010-03-20	Williams	12910701	No	Hess Corporation	Valve	0	0	0	0	0	0	0	""
o	20100315102225	2010-03-15	Williams	15609516	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20100312095402	2010-03-03	MOUNTRAIL	15408906	Yes	Hunt Oil	Fire	0	0	0	0	0	0	0	""
o	MFB00000339	2010-02-22	WILLIAMS	15509507	No	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20100126120854	2010-01-25	MOUNTRAIL	15809026	Yes	EOG Resources	Fire	0	0	0	0	0	0	0	""
o	20100120152842	2010-01-20	Mountrail	15209009	Yes	EOG Resources	Fire	0	0	0	0	0	0	0	""
o	20091120174616	2009-11-19	Billings	14110008	No	Bear Paw Energy	Pipeline	0	0	0	0	0	0	0	""
o	MFB00000321	2009-09-22	WILLIAMS	15509602	No	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20090828090924	2009-08-27	McKenzie	15309520	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	GLW00000028	2009-08-28	WILLIAMS	15509602	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20090706135327	2009-07-02	Williams	15509631	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20090616151752	2009-06-12	DUNN	14609536	Yes	Marathon Oil	Other	0	0	0	0	0	0	0	""
o	MFB00000295	2009-06-01	WILLIAMS	15609532	Yes	Hess Corporation	Valve	0	0	0	0	0	0	0	""
o	20090515123413	2009-05-14	Williams	15409505	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20090413105536	2009-04-09	WILLIAMS	15509601	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20090413112818	2009-04-10	Williams	15509517	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20090323102037	2009-03-20	Williams	15509624	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	CWV00000129	2009-02-27	BOWMAN	13010415	Yes	Continental Resources	Pipeline	0	0	0	0	0	0	0	""
o	20081219144210	2008-12-16	Billings	14410132	No	SM Energy	Pipeline	0	0	0	0	0	0	0	""
o	20081217101028	2008-12-01	Williams	15509611	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20081125100628	2008-11-24	Williams	15309529	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20081008170354	2008-10-08	McKenzie	15209507	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	MFB00000258	2008-09-17	DUNN	14509511	Yes	Marathon Oil	Other	0	0	0	0	0	0	0	""
o	20080915120314	2008-09-07	Williams	15509507	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20080819162232	2008-07-23	McKenzie	15310129	Yes	Citation Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20080818171014	2008-08-17	Billings	14210026	No	Bear Paw Energy	Blowout	0	0	0	0	0	0	0	""
o	RWH00000146	2008-08-15	STARK	13909910	Yes	MBI	Fire	0	0	0	0	0	0	0	""
o	20080801150914	2008-07-31	McKenzie	15109616	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20080623172944	2008-06-23	DIVIDE	16009524	Yes	BTA Oil	Fire	0	0	0	0	0	0	0	""
o	20080609180518	2008-06-05	Williams	16009502	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20080502105843	2008-05-02	Williams	15409534	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	MFB00000257	2008-02-28	MCKENZIE	15110210	Yes	Landtech Enterprises	Pipeline	0	0	0	0	0	0	0	""
o	20080115141947	2008-01-10	Williams	15509625	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	NHE00000015	2008-01-11	MOUNTRAIL	15809420	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20080104164516	2008-01-04	McKenzie	15309530	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20071016164728	2007-10-10	Williams	15709514	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20071016171755	2007-10-11	Williams	15609531	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20070925101631	2007-09-25	MCKENZIE	15209615	Yes	Ranch Oil Company	Pipeline	0	0	0	0	0	0	0	""
o	20070920085005	2007-09-18	Mountrail	15709418	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20070920090945	2007-09-18	Williams	15709512	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20070904094608	2007-08-31	Williams	15509517	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20070718171150	2007-07-18	McKenzie	15309510	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20070716103914	2007-07-12	Williams	15609531	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20070630205204	2007-06-30	Williams	15609531	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20070508091813	2007-05-08	McKenzie	15209530	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	MFB00000136	2007-04-05	BILLINGS	14409826	Yes	Petro-Hunt	Fire	0	0	0	0	0	0	0	""
o	TKD00000011	2007-02-10	DIVIDE	16109529	No	Chesapeake Operating, Inc.	Fire	0	0	0	0	0	0	0	""
o	TKD00000012	2007-02-10			No	N/A	Pipeline	0	0	0	0	0	0	0	""
o	MFB00000091	2006-08-22	MCKENZIE	15309516	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	JTE00000017	2006-08-17	DUNN	14709718	No	Citation Oil & Gas	Pipeline	0	0	0	0	0	0	0	""
o	CWV00000003	2006-08-04			No	N/A	Pipeline	0	0	0	0	0	0	0	""
o	RWH00000051	2006-07-30	STARK	13709520	Yes	Fortson Oil Company	Fire	0	0	0	0	0	0	0	""
o	MFB00000167	2006-06-19	BILLINGS	14209801	No	Ansbro Petroleum Company, Llc	Fire	0	0	0	0	0	0	0	""
o	MFB00000165	2006-04-10	RENVILLE	16008610	Yes	Eagle Operating, Inc.	Fire	0	0	0	0	0	0	0	""
o	20060301112156	2006-03-01	McKenzie	15109617	No	Bear Paw Energy	Pipeline	0	0	0	0	0	0	0	""
o	MFB00000152	2007-05-14	BILLINGS	14110033	Yes	Basic Earth Science Systems, Inc.	Fire	0	0	0	0	0	0	0	""
o	MFB00000215	2008-03-19	MCKENZIE	14709825	No	Encore Energy	Fire	0	0	0	0	0	0	0	""
o	20140603085858	2014-05-31	DIVIDE	16009512	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20140528140012	2014-05-28	MCKENZIE	15009903	Yes	ExxonMobil/XTO	Fire	0	0	0	0	0	0	0	""
o	20140515151920	2014-05-15	MOUNTRAIL	15309035	Yes	EOG Resources	Fire	0	0	0	0	0	0	0	""
o	20140515094804	2014-05-14	DIVIDE	16009510	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140510230257	2014-05-09	WILLIAMS	15809623	Yes	EMERALD OIL, INC	Blowout	0	0	0	0	0	0	0	""
o	20140509112410	2014-05-08	WILLIAMS	15909534	Yes	Arsenal Energy	Fire	0	0	0	0	0	0	0	""
o	20140425112517	2014-04-24	DUNN	14809420	Yes	HRC Operating	Fire	0	0	0	0	0	0	0	""
o	20140424212310	2014-04-24	WILLIAMS	15710113	Yes	Oneok	Other	0	0	0	0	0	0	0	""
o	20140423152742	2014-04-23	DUNN	14209608	Yes	Oxy	Fire	0	0	0	0	0	0	0	""
o	20140423152225	2014-04-23	DUNN	14209610	Yes	Oxy	Fire	0	0	0	0	0	0	0	""
o	20140422134745	2014-04-21	DIVIDE	16209822	Yes	Baytex	Pipeline	0	0	0	0	0	0	0	""
o	20140416144947	2014-04-11	BURKE	16309211	Yes	Silver Thread Oil & Gas	Pipeline	0	0	0	0	0	0	0	""
o	20140412120536	2014-04-12	MOUNTRAIL	15409224	Yes	Whiting Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20140411212835	2014-04-11	DUNN	14709626	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140410135057	2014-04-09	BILLINGS	14109821	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140408112302	2014-04-07	DUNN	14609607	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140407165041	2014-04-05	MOUNTRAIL	15409233	Yes	Fidelity Exploration & Production	Fire	0	0	0	0	0	0	0	""
o	20140402091246	2014-04-01	WILLIAMS	15709502	Yes	Murex	Fire	0	0	0	0	0	0	0	""
o	20140327154954	2014-03-24	BURKE	16309201	Yes	Silver Thread Oil & Gas	Pipeline	0	0	0	0	0	0	0	""
o	20140326123335	2014-03-25	MCKENZIE	15209704	Yes	Whiting Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20140325165946	2014-03-25	WILLIAMS	15710001	Yes	T & R	Tank Leak	0	0	0	0	0	0	0	""
o	20140602183712	2014-06-01	MCKENZIE	15109731	No	ConocoPhillips/Burlington Resources	Fire	0	0	0	0	0	0	0	""
o	20140519163415	2014-05-17	WARD	15308731	No	Whiting Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20140423125027	2014-04-22	MCKENZIE	15209421	No	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140411132606	2014-04-10	MOUNTRAIL	15409116	No	Whiting Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20140409080357	2014-04-08	MCKENZIE	15209402	No	HRC Operating	Fire	0	0	0	0	0	0	0	""
o	20140407105608	2014-04-07	DIVIDE	16109516	No	Citation Oil & Gas	Other	0	0	0	0	0	0	0	""
o	20140718183218	2014-07-17	DUNN	14409605	Yes	Marathon Oil	Fire	0	0	0	0	0	0	0	""
o	20140716163547	2014-07-15	DIVIDE	16009528	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140711182236	2014-07-10	MCKENZIE	15109901	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140704125649	2014-07-03	MCKENZIE	15009735	Yes	Hess Corporation	Valve	0	0	0	0	0	0	0	""
o	20140627105029	2014-06-26	MCKENZIE	15209916	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140626110333	2014-06-25	MCKENZIE	15310006	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140626085746	2014-06-23	DUNN	14809635	Yes	Oneok	Pipeline	0	0	0	0	0	0	0	""
o	20140624214519	2014-06-24	WILLIAMS	15310106	Yes	Continental Resources	Overflow	0	0	0	0	0	0	0	""
o	20140624124159	2014-06-23	DUNN	14809421	Yes	HRC Operating	Other	0	0	0	0	0	0	0	""
o	20140624094712	2014-06-21	MOUNTRAIL	15209112	Yes	EOG Resources	Fire	0	0	0	0	0	0	0	""
o	20140718152749	2014-07-18	DUNN	14609407	No	Marathon Oil	Fire	0	0	0	0	0	0	0	""
nyt	nyt_402	2011-07-24	GOLDEN VALLEY	14310336	Yes	Continental Resources	Blowout	0	0	NULL	0	0	0	NULL	""
nyt	nyt_403	2008-05-15	MOUNT	0	yes	Murex	Blowout	0	0	NULL	0	0	0	NULL	""
o	20140722085707	2014-07-21	STARK	13909912	Yes	Whiting Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20140724171528	2014-07-24	DUNN	14609402	Yes	ConocoPhillips/Burlington Resources	Fire	0	0	0	0	0	0	0	""
o	20140725160820	2014-07-25	MCKENZIE	15210225	No	Encore Energy	Fire	0	0	0	0	0	0	0	""
o	20140725181210	2014-07-25	MOUNTRAIL	15709020	No	Hess Corporation	Other	0	0	0	0	0	0	0	""
o	20140729124223	2014-07-22	BILLINGS	14210226	Yes	Oneok	Pipeline	0	0	0	0	0	0	0	""
o	20140729173812	2014-07-29	MCKENZIE	15309526	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20140730141405	2014-07-29	BILLINGS	14109914	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140730155749	2014-07-30	WILLIAMS	15509827	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140731163045	2014-07-31	WILLIAMS	15309912	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140801174708	2014-07-31	WILLIAMS	15809518	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20140804224805	2014-08-04	MCKENZIE	15209714	Yes	ConocoPhillips/Burlington Resources	Fire	0	0	0	0	0	0	0	""
o	20140807063508	2014-08-05	MCKENZIE	15209414	Yes	HRC Operating	Fire	0	0	0	0	0	0	0	""
o	20140808145816	2014-08-08	MOUNTRAIL	15609311	Yes	Oasis Petroleum	Other	0	0	0	0	0	0	0	""
o	20140812103333	2014-08-11	MCKENZIE	15109934	Yes	ExxonMobil/XTO	Other	0	0	0	0	0	0	0	""
o	20140814135423	2014-08-14	DIVIDE	16209627	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140818105834	2014-08-14	WILLIAMS	15710017	Yes	HRC Operating	Other	0	0	0	0	0	0	0	""
o	20140821062404	2014-08-20	DUNN	14709435	No	HRC Operating	Other	0	0	0	0	0	0	0	""
o	20140821154253	2014-08-20	WILLIAMS	15509529	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20140826122558	2014-08-26	WILLIAMS	15310002	Yes	Statoil	Other	0	0	0	0	0	0	0	""
o	20140830185843	2014-08-30	WILLIAMS	15510010	No	Oneok	Other	0	0	0	0	0	0	0	""
o	20140831160821	2014-08-30	MCKENZIE	15210430	Yes	Statoil	Overflow	0	0	0	0	0	0	0	""
o	20140831160828	2014-08-30	MCKENZIE	15210430	Yes	Statoil	Overflow	0	0	0	0	0	0	0	""
o	20140901202952	2014-08-30	MCKENZIE	15309536	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20140902102211	2014-08-25	DUNN	14709214	Yes	Kodiak Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20140905185210	2014-09-05	DIVIDE	16209911	Yes	Baytex	Stuffing Box	0	0	0	0	0	0	0	""
o	20140910172633	2014-09-10	MCKENZIE	15109616	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20140916164513	2014-09-16	MCKENZIE	15309833	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140918080254	2014-09-17	DIVIDE	16009532	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140921133108	2014-09-20	MCKENZIE	15009511	No	Hess Corporation	Fire	0	0	0	0	0	0	0	""
o	20140925170631	2014-09-24	WILLIAMS	15509529	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20140925183559	2014-09-25	BILLINGS	14310231	No	Whiting Oil & Gas	Fire	0	0	0	0	0	0	0	""
o	20140926141701	2014-09-25	WILLIAMS	15909515	No	Continental Resources	Fire	0	0	0	0	0	0	0	""
o	20140929105431	2014-09-26	BILLINGS	14110008	Yes	Oneok	Pipeline	0	0	0	0	0	0	0	""
o	20140930091806	2014-09-27	DUNN	14809619	Yes	ExxonMobil/XTO	Fire	0	0	0	0	0	0	0	""
o	20140930131808	2014-09-30	DUNN	14309729	Yes	Oxy	Fire	0	0	0	0	0	0	0	""
o	20141001134703	2014-10-01	BURKE	16209212	Yes	Oneok	Pipeline	0	0	0	0	0	0	0	""
o	20141002172747	2014-10-01	MCKENZIE	15209530	Yes	Hess Corporation	Pipeline	0	0	0	0	0	0	0	""
o	20141006185405	2014-10-06	WILLIAMS	15909709	Yes	Continental Resources	Fire	0	0	0	0	0	0	0	""
g	EIR3402	2014-07-22	Williams	15410019	no	Red River Supply Co	Fire	0	0	0	0	0	NULL	0	""
g	EIR1713	2011-05-14	Williams	15709526	No	Hess Corporation	Other	0.100000001490116	0.100000001490116	0	0.100000001490116	0	0	0	""
o	20100723163020	2010-07-23	Williams	12910701	Yes	Hess Corporation	Tank Leak	0.25	0.25	0	0.25	0	0	0	""
o	20100607105932	2010-06-05	BILLINGS	13910212	Yes	Hess Corporation	Other	0.25	0.25	0	0	0	0.25	0	""
o	20100317151531	2010-03-17	WILLIAMS	15709526	No	Hess Corporation	Valve	0.25	0.25	0	0	0	0.25	0	""
o	20110204162423	2011-01-28	WILLIAMS	15709526	Yes	Hess Corporation	Other	0.252000004053116	0.252000004053116	0	0	0	0.252000004053116	0	""
o	20110108163757	2011-01-08	MOUNTRAIL	15509104	No	Hess Corporation	Stuffing Box	0.419999986886978	0.419999986886978	0	0.419999986886978	0	0	0	""
o	20130913155130	2013-09-10	MCKENZIE	15110101	No	Zenergy	Fire	0.5	0.5	0	0.5	0	0	0	""
o	20121023115832	2012-10-21	DUNN	14609511	Yes	Marathon Oil	Other	0.5	0.5	0	0.5	0	0	0	""
o	CWV00000204	2012-04-06	DUNN	14309525	No	Oxy	Valve	0.5	0.5	0	0.5	0	0	0	""
